pn_id.id;rfq_create_date;part_number;rfq_company;position_quantity
785C01FB;15.09.2023;C19298AF05;Yam;1
902E78F1;15.09.2023;9105A0005-02;Yam;1
D4AD6775;15.09.2023;S005-4;Yam;1
A252C808;15.09.2023;2040021-101;Wind;2
40F98E2C;15.09.2023;6355C0001-02;Win;1
40F98E2C;15.09.2023;6355C0001-01;Win;1
40F98E2C;15.09.2023;6355C0001-02;Win;1
EC90099B;15.09.2023;15800-358;Win;1
9F60A037;15.09.2023;10-631045-3;Win;2
0546B1C0;15.09.2023;822-1287-101;Win;1
795603F8;15.09.2023;AV16E1209D;Win;2
B39CDFFC;15.09.2023;4E3205-12;Nor;4
41BB928C;15.09.2023;3214-62-10;MambaJet;1
3DA078BA;15.09.2023;C16393AA02;Belka;1
187004DA;15.09.2023;2-8020-29;Belka;1
B05C7579;15.09.2023;2-8020-28;Belka;4
85A398B4;15.09.2023;2-8020-27;Belka;1
21950F6A;15.09.2023;2-8020-26;Belka;2
4A908F69;15.09.2023;2-8020-25;Belka;1
1A1A96F8;15.09.2023;2-8041-1;Belka;6
F6D02A0A;15.09.2023;2-7680-2;Belka;1
3A56B056;15.09.2023;2-7681-2;Belka;1
04F94160;15.09.2023;HG1050AD11;Azr;6
04F94160;15.09.2023;HG1050AD11;Azr;6
13454626;16.09.2023;14330-375;Wind;1
1FE6F7A1;16.09.2023;C20534100;Wind;4
4EF85775;16.09.2023;DV8456701-5;Ura;1
DFCB71AE;16.09.2023;G7500-03;Nor;1
140F2094;16.09.2023;3603281-7;Nor;1
140F2094;16.09.2023;10-381750-14;Nor;1
140F2094;16.09.2023;10-381750-14;Nor;1
140F2094;16.09.2023;3603281-6;Nor;1
140F2094;16.09.2023;10-381750-14;Nor;1
140F2094;16.09.2023;10-381750-14;Nor;1
693F598B;16.09.2023;5010520-1;MBK;1
C33886E7;17.09.2023;SIC5059-11-0207;Yam;1
0546B1C0;17.09.2023;822-1287-101;Smart;1
C073AD79;17.09.2023;146A8342-7;Nor;1
1A0580E2;17.09.2023;143A8335-2;Nor;1
C4C07DB4;18.09.2023;822-1152-122;Yam;1
DF9E6078;18.09.2023;7800000-010;Yaka;1
C32F136B;18.09.2023;106-1-1100-02;Wind;1
14276A02;18.09.2023;263BA101-2;Wind;1
C1696442;18.09.2023;185A1621-115;Win;2
2BD995D4;18.09.2023;822-1239-151;Win;1
4FD93B37;18.09.2023;9696;Utah-A;2
37A7FE78;18.09.2023;524-062;Utah-A;22
6F5A4C80;18.09.2023;15-40F-80;Ura;1
785C01FB;18.09.2023;C19298AF05;Ura;1
54D02F59;18.09.2023;9104A0009-02;Ura;1
54D02F59;18.09.2023;2695A0000-01;Ura;1
CF2D4D32;18.09.2023;AR4714-11;Ura;1
6A510E8F;18.09.2023;1303A0000-04;Ura;1
37273B51;18.09.2023;242057-3;Ura;2
461A7DE8;18.09.2023;3215622-2;Tupak;1
F21151E4;18.09.2023;7014664-902;Tupak;4
9B6795CF;18.09.2023;024147-000;Smart;2
B97C783A;18.09.2023;9072215-1;Rock Star;75
B97C783A;18.09.2023;9072215-1;Rock Star;75
0C815F5B;18.09.2023;MS24665-155;RJ;17
59891EC5;18.09.2023;8ES360000-00;RJ;1
0386FA78;18.09.2023;P21070;Prima;1
E59067CF;18.09.2023;WL102AMS3;Nor;1
F7B37379;18.09.2023;S3225-905;MambaJet;36
4DFF8FAC;18.09.2023;38E93-5;CZ;1
4DFF8FAC;18.09.2023;38E93-6;CZ;1
13C7DF45;18.09.2023;4-60000H883-00;CZ;3
B2817F6C;18.09.2023;0871DP5-1;CZ;3
B2817F6C;18.09.2023;0871DP4;CZ;3
B2817F6C;18.09.2023;0871DP5-1;CZ;3
C00498B7;18.09.2023;601R59025-7;AVMGrup;1
C00498B7;18.09.2023;94813;AVMGrup;1
EB270C3C;18.09.2023;5399-00-3;AVMGrup;1
678D6C21;18.09.2023;7800001-008;AVMGrup;1
AA7A9631;18.09.2023;860D100-18;AVMGrup;1
55CA3E47;18.09.2023;2341926-2;ALR;1
A13A011A;18.09.2023;GW436-1001-1;AlJet;1
165A4175;19.09.2023;C12850AC02;Yam;1
B8F6E933;19.09.2023;2030157-102;Wind;1
F81F11D1;19.09.2023;7514081-901;Utah;3
6CDA4D88;19.09.2023;07313P000-01;Utah;4
19676C3E;19.09.2023;18-1738-12;Utah;1
FA420BE6;19.09.2023;3609088-1;Tupak;2
448d3e22;19.09.2023;M30903871;Smart;3
C2C7BDA3;19.09.2023;M30903872;Smart;3
1C787843;19.09.2023;5-89356-42;Smart;1
b4442357;19.09.2023;47145-247;Rock Star;1
CF2D4D32;19.09.2023;AR4714-11;Rock Star;1
b4442357;19.09.2023;47145-247;Rock Star;1
EAEFD216;19.09.2023;4077880-982;Rock Star;1
EAEFD216;19.09.2023;4077880-982;Rock Star;1
EAEFD216;19.09.2023;4077880-982;Rock Star;1
ED650EDD;19.09.2023;700K53-6010;RJ;1
3C547CCE;19.09.2023;30086-011;RJ;1
5A4C68C2;19.09.2023;5000-1-01A2396;Nor;1
BFCA9649;19.09.2023;11-6537-9;Nor;2
A53E95A1;19.09.2023;72303166-5;Belka;1
BEEC601C;19.09.2023;216069-5;Belka;3
FFF2E713;19.09.2023;216069-6;Belka;3
135265E8;19.09.2023;28B545-9;Belka;1
04F94160;19.09.2023;HG1050AD11;Art;6
04F94160;19.09.2023;HG1050AD11;Art;6
3748DF8A;19.09.2023;K100-140-001;ALR;2
FD2FEB43;20.09.2023;802300-14;Yam;1
FD2FEB43;20.09.2023;802300-14;Yam;1
4EF85775;20.09.2023;DV8456701-5;Yam;1
16123269;20.09.2023;3520-0579-01;Yam;2
b4442357;20.09.2023;47145-247;Yam;1
22E0DDA0;20.09.2023;822-1821-332;Win;2
1F9E3D9B;20.09.2023;149A7661-56;Win;1
BB2C87FD;20.09.2023;39-353;Win;2
4C15EBF3;20.09.2023;MXP806-5;Win;1
7BDE28DC;20.09.2023;MC10-08-109;Utah;2
C3F7CFA6;20.09.2023;2100-4043-00;Utah;6
D3420F11;20.09.2023;143A8333-9;Utah;1
A919CD9C;20.09.2023;887477;Utah;1
F3ED4B0A;20.09.2023;30-0909-201;Utah;1
D758749A;20.09.2023;S5411275900001;Utah;4
B07C56B7;20.09.2023;65-44761-22;Utah;5
B22F3887;20.09.2023;30-2506-3;Utah;1
01554AB4;20.09.2023;292-13;Utah;2
F3ED4B0A;20.09.2023;30-0909-201;Utah;4
F3ED4B0A;20.09.2023;30-0909-201;Utah;4
F3ED4B0A;20.09.2023;30-0909-201;Utah;4
A3BB6B36;20.09.2023;8-405-34;Tupak;1
C4C07DB4;20.09.2023;822-1152-122;Rock Star;1
96F73445;20.09.2023;MS3367-6-9;Rock Star;100
5156A398;20.09.2023;PE915047-3;Jetix;1
BFF842CD;20.09.2023;066-50029-1201;IK;1
51237537;20.09.2023;315A2801-1;Belka;1
41D4C0AA;20.09.2023;930-2000-010;Belka;1
B656F3FB;20.09.2023;7036340-803;Belka;1
55CA3E47;20.09.2023;2341926-2;Belka;1
7552A968;20.09.2023;MS24665-304;Azr;10
D9229454;20.09.2023;5006003D;Azr;7
F81F11D1;20.09.2023;7514081-901;Azr;1
98DA2274;20.09.2023;365303-1;AvSer;1
566BFDFE;20.09.2023;MS24665-300;AvSer;16
48F59EDF;21.09.2023;815587-1;Utah;2
D967DB05;21.09.2023;802170-12;Utah;1
6B7E4CB7;21.09.2023;815585-7;Utah;2
90F5E1F6;21.09.2023;HG1050AE09;Utah;3
60982667;21.09.2023;815470-2;Utah;7
28740CD6;21.09.2023;2651-278-21;Utah;1
4B0850D9;21.09.2023;1-002-0102-2573;Utah;1
B815F557;21.09.2023;2100002-01-048;Utah;2
9F2335D7;21.09.2023;2D7008-12DFW;Utah;8
3818945C;21.09.2023;4066-0014;Utah;15
C69C25EA;21.09.2023;1658-6;Utah;8
C2A2C651;21.09.2023;40176-7;Utah;5
79051062;21.09.2023;822-1567-102;Utah;1
19FE9509;21.09.2023;4082730-911;Utah;1
08CD9322;21.09.2023;C146440-2;Utah;1
97202E3E;21.09.2023;727-1315-02;Ura;1
F78C4B81;21.09.2023;441921-5;Rock Star;1
792400EA;21.09.2023;3888058-5;Rock Star;1
F2197745;21.09.2023;285A1300-1;Nor;1
0C25557D;21.09.2023;NP139321-17;Jetix;1
DE7663B0;21.09.2023;NP139321-18;Jetix;1
525CCCCD;21.09.2023;49-164-06;Ira;1
85B38DAE;21.09.2023;147240-1;AVMGrup;1
92F1D340;21.09.2023;AE0607F00;AVMGrup;2
1F9B1196;22.09.2023;Z312H2000110;Yam;1
4E596DC2;22.09.2023;266E5542-00;Yam;4
DC728BAE;22.09.2023;DK120/90;Yam;4
EF09B5CD;22.09.2023;622-5132-633;Utah;2
CA7943EB;22.09.2023;442653;Utah;1
4403C580;22.09.2023;65-44851-14;Utah;1
E45FAB74;22.09.2023;7000700-961;Utah;4
2686677E;22.09.2023;D717-02-001;Utah;2
B04B7C40;22.09.2023;82425-00-0060;Utah;2
37FA7B61;22.09.2023;3200-16;Utah;3
689B545B;22.09.2023;967-0212-002;Utah;2
ED96169A;22.09.2023;256A3741-1;Utah;6
82E14F76;22.09.2023;126784-12;Utah;1
8C703BA9;22.09.2023;8063-214;Utah;1
C6BDE16A;22.09.2023;107492-6;Utah;2
AF86239E;22.09.2023;3214552-5;Utah;3
0681B93E;22.09.2023;2100002-01-104;Utah;4
37FA7B61;22.09.2023;3200-16;Utah;1
C6B22C2D;22.09.2023;3888394-221204;Ura;2
BEA9D8DE;22.09.2023;8450B3;Ura;1
CBC140B2;22.09.2023;398908-5;Smart;1
52712FD4;22.09.2023;1567A0000-01;Rock Star;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE18;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
931FE4B8;22.09.2023;0856AE19;Nor;1
54455261;22.09.2023;761574B;Nor;1
0C815F5B;22.09.2023;MS24665-155;CZ;6
536BD2AA;22.09.2023;MS24665-302;CZ;6
019AD0F6;22.09.2023;C16786GA02;Belka;1
32F0FFC9;22.09.2023;452-0133;Belka;2
787EE91B;22.09.2023;72500410-2;Belka;1
203CAAC2;23.09.2023;69-42136-31;Utah;2
00CC728F;23.09.2023;3289562-6;Utah;1
AFD364BD;23.09.2023;200301E00000309;Ura;1
6E182DAA;23.09.2023;45-0351-3;Smart;1
A507A983;23.09.2023;1211313-010;Smart;1
165A4175;23.09.2023;C12850AC02;Rock Star;1
1C8124ED;23.09.2023;C12850AC03;Rock Star;1
165A4175;23.09.2023;C12850AC02;Rock Star;1
165A4175;23.09.2023;C12850AC02;Rock Star;1
EAEFD216;23.09.2023;4077880-982;Rock Star;1
EAEFD216;23.09.2023;4077880-982;Rock Star;1
EAEFD216;23.09.2023;4077880-982;Rock Star;1
0B388FAC;24.09.2023;4221T100-3;Win;1
D7A84AA2;24.09.2023;F74298-3;Win;3
B7824883;24.09.2023;8-372-05;Ura;1
97055A9A;24.09.2023;3522W000-001;Smart;1
6CAEC55D;24.09.2023;14330-230;Smart;1
1F9B1196;25.09.2023;Z312H2000110;Yam;1
BBC1246B;25.09.2023;MS17976-2;Yam;1
BFB8BA9B;25.09.2023;24E507009G03;Wind;1
2E9A9071;25.09.2023;066-01212-0301;Win;1
CBC140B2;25.09.2023;398908-5;Win;4
AFE139F2;25.09.2023;63028;Win;4
AFE139F2;25.09.2023;63028;Win;4
AFE139F2;25.09.2023;63023;Win;4
AFE139F2;25.09.2023;63028;Win;4
AFE139F2;25.09.2023;10-62215-1;Win;4
792400EA;25.09.2023;3888058-5;Win;1
792400EA;25.09.2023;3888058-7;Win;1
5D3BAED3;25.09.2023;124T2040-T2;Utah;46
15F10783;25.09.2023;820539-1;Utah;3
DF2D8F52;25.09.2023;170-14460-990;Utah;10
37FA7B61;25.09.2023;3200-16;Utah;2
EF09B5CD;25.09.2023;622-5132-633;Utah;2
536BD2AA;25.09.2023;MS24665-302;Utah;25
7A0CAA87;25.09.2023;SG8191-1;Utah;121
74895C52;25.09.2023;T-411N1109-14;Utah;31
A2A9109A;25.09.2023;3079014-01;Utah;5
EEFAE992;25.09.2023;3079013-01;Utah;10
3C4AC6C7;25.09.2023;D5211046020600;Ura;2
49DB91D0;25.09.2023;3945129100;Ura;2
4EF85775;25.09.2023;DV8456701-5;Ura;2
89656BF6;25.09.2023;2293B020000;Ura;4
1753FCBA;25.09.2023;1320A0000-02;Ura;1
1753FCBA;25.09.2023;1320A0000-03;Ura;1
0D2B7CAD;25.09.2023;E28180-20-0006;Ura;5
BB7B3AAF;25.09.2023;3800702-1;Smart;3
FBFBD36C;25.09.2023;MS24665-153;Smart;30
046F00EF;25.09.2023;GG431-2031-1;RJ;2
DE710AFC;25.09.2023;QA07865;RJ;2
AEAEE0CC;25.09.2023;QA08196;RJ;2
00CC728F;25.09.2023;3289562-5;Nor;1
00CC728F;25.09.2023;63292146-1;Nor;1
00CC728F;25.09.2023;3289562-5;Nor;1
00CC728F;25.09.2023;3289562-5;Nor;1
00CC728F;25.09.2023;3289562-6;Nor;1
00CC728F;25.09.2023;3289562-5;Nor;1
00CC728F;25.09.2023;3289562-5;Nor;1
00CC728F;25.09.2023;3289562-5;Nor;1
ED54503D;25.09.2023;10065-5000-02;Nor;2
1638FF5F;25.09.2023;398786-5;Nor;1
5C9889F3;25.09.2023;828300-11;Nor;1
135265E8;25.09.2023;28B545-9;Nor;1
FA420BE6;25.09.2023;3609088-1;Jetix;1
35DD6E4C;25.09.2023;304634-2;Jetix;1
25B26F16;25.09.2023;4101054;Ishak;1
87795743;25.09.2023;16135-81;Belka;3
AF86239E;25.09.2023;3214552-5;Belka;1
00CC728F;25.09.2023;3289562-5;Belka;1
3C4AC6C7;26.09.2023;D5211046020600;Yam;1
9C948C5B;26.09.2023;A0696Y;Win;4
1A7B4F38;26.09.2023;146A8335-1;Win;15
D19E628C;26.09.2023;E71740-00;Utah;20
50C51DB9;26.09.2023;5-89354-3149;Utah;3
B61FDC3F;26.09.2023;5-89354-3150;Utah;2
DBB3689E;26.09.2023;141A4810-37;Utah;1
7C034686;26.09.2023;65-16323-25;Utah;3
CBC140B2;26.09.2023;398908-5;Utah;1
A23B54EB;26.09.2023;453-5004;Utah;1
CBC140B2;26.09.2023;398908-5;Utah;4
FA60B464;26.09.2023;649-788-432-0;Utah;1
64181B59;26.09.2023;Z315H2000110;Ura;3
3D994A97;26.09.2023;066-01212-0102;Ura;2
4467427D;26.09.2023;3945128218;Ura;2
32F0FFC9;26.09.2023;452-0133;Smart;2
2CBB2868;26.09.2023;822-5404-001;Smart;1
B815F557;26.09.2023;2100002-01-048;Siba;1
A7F112C8;26.09.2023;E21330001-1;Rock Star;1
A7F112C8;26.09.2023;E21330000-1;Rock Star;1
536BD2AA;26.09.2023;MS24665-302;Nor;2
FBFBD36C;26.09.2023;MS24665-153;Nor;2
BBF43381;26.09.2023;10037-0750;Nor;1
D2C54059;26.09.2023;162700-100;Nor;1
AA7A9631;26.09.2023;860D100-18;Jetix;1
CCD58B5E;26.09.2023;AE0804C01;Jetix;1
CCD58B5E;26.09.2023;AE0804C00;Jetix;1
536BD2AA;26.09.2023;MS24665-302;CZ;2
FBFBD36C;26.09.2023;MS24665-153;CZ;2
5D104B88;26.09.2023;TAAI4-404000-02;CZ;1
BFC8E0E6;26.09.2023;9028A0004-01;CZ;3
AFD364BD;26.09.2023;200301E00000309;CZ;1
563FCF4E;26.09.2023;066-50007-0531;Belka;1
B05C7579;26.09.2023;2-8020-28;Belka;1
21950F6A;26.09.2023;2-8020-26;Belka;1
4A908F69;26.09.2023;2-8020-25;Belka;1
4A908F69;26.09.2023;2-8020-25;Belka;1
187004DA;26.09.2023;2-8020-29;Belka;1
4A908F69;26.09.2023;2-8020-25;Belka;1
5DB6511B;26.09.2023;806835-01;Belka;1
DC728BAE;26.09.2023;DK120/90;Belka;1
7C135DFF;26.09.2023;MS28034-1;Azr;2
F4F5231E;26.09.2023;071-01503-2601;Aport;5
06C5631E;26.09.2023;21C1-3-21;Aport;2
B3144A59;26.09.2023;S67-1575-133;Aport;3
3D5237B7;26.09.2023;2-8011-1;Aport;3
203CAAC2;26.09.2023;69-42136-35;Aport;15
1A0580E2;26.09.2023;143A8335-2;Aport;20
203CAAC2;26.09.2023;69-42136-35;Aport;4
203CAAC2;26.09.2023;69-42136-31;Aport;4
00E6F522;26.09.2023;P4-01-0021;AllServ;1
A73936E4;26.09.2023;160564-2;777;1
9140B1B7;27.09.2023;0851HL;Yam;1
E60A6584;27.09.2023;72500410-1;Wind;1
06C5631E;27.09.2023;21C1-3-21;Win;2
1A0228EE;27.09.2023;940-0351-001;Win;2
B7688641;27.09.2023;8-930-03;Win;1
13305DE3;27.09.2023;51090414-1;Utah;1
2983D39A;27.09.2023;40678-2;Utah;1
8DC94F70;27.09.2023;20032-2;Utah;4
B21DBB01;27.09.2023;MC10-04-110;Utah;2
7BDE28DC;27.09.2023;MC10-25-104;Utah;3
A935BF5D;27.09.2023;MF20-003;Utah;2
E30EA74F;27.09.2023;MXP601;Utah;3
7814B1D5;27.09.2023;RCF6709;Utah;1
73022D42;27.09.2023;174692-N7;Utah;1
2443E466;27.09.2023;31-9289-1;Utah;1
CFE9C814;27.09.2023;446617;Utah;1
2DBE7A17;27.09.2023;3215618-4;Utah;1
16EE1F7C;27.09.2023;141A8701-40;Utah;1
CA3B942F;27.09.2023;396442-1;Utah;3
99FC9274;27.09.2023;336-024-708-0;Utah;1
8ADCCDE9;27.09.2023;9602-58-0000;Utah;3
75C927BD;27.09.2023;1809A0000-01;Ura;1
84708FBF;27.09.2023;20790-03AC;Ura;1
84708FBF;27.09.2023;20790-03AC;Ura;1
84708FBF;27.09.2023;20790-03AC;Ura;1
73022D42;27.09.2023;174692-N7;Smart;4
8CD4E50F;27.09.2023;30903937;Smart;3
C2C7BDA3;27.09.2023;30903938;Smart;3
C5488500;27.09.2023;33700002;Smart;2
ECC392E5;27.09.2023;NAS1523AA4R;Smart;8
ECC392E5;27.09.2023;NAS1523AA4R;Smart;250
BE482D71;27.09.2023;227CC02;Siba;1
205602CD;27.09.2023;B17CA1042;Siba;1
DC728BAE;27.09.2023;DK120/90;Siba;29
8B00127A;27.09.2023;MR-10042N;Siba;1
84021988;27.09.2023;S67-1575-52;Seva Style;2
8BCD1CA3;27.09.2023;849589;Rock Star;15
82ECBEF7;27.09.2023;3A226-0008-01-1;Nor;1
23d026dd;27.09.2023;4395153Y00;MambaJet;3
C2C7BDA3;27.09.2023;30903872;BTC;1
FD2FEB43;27.09.2023;802300-14;BTC;3
32F0FFC9;27.09.2023;452-0133;BTC;1
9B6795CF;27.09.2023;024147-000;BTC;1
1E841693;27.09.2023;APS06010;Azr;20
1E841693;27.09.2023;APS06010;Azr;20
1E841693;27.09.2023;APS06010;Azr;20
10B244E6;27.09.2023;396608-1;Aport;1
28740CD6;27.09.2023;2651-278-21;Aport;23
8CE1A8FE;27.09.2023;9651-35-0003;Aport;1
7A0CAA87;27.09.2023;SG8191-1;Aport;50
C1696442;27.09.2023;185A1621-115;Aport;8
67AD5E9C;27.09.2023;D72D93013-005;Aport;1
C61CFD39;27.09.2023;1191-46;Aport;110
82E508FF;27.09.2023;2-1577-9;Aport;70
82E508FF;27.09.2023;2-1577-9;Aport;70
BB0EE24F;27.09.2023;2-1577-8;Aport;70
82E508FF;27.09.2023;2-1577-9;Aport;70
BEB635F9;27.09.2023;2-1684;Aport;55
BEB635F9;27.09.2023;2-1684;Aport;55
94AF4CAA;27.09.2023;3-1559;Aport;4
22934BD5;27.09.2023;3-1674;Aport;4
69622220;27.09.2023;2-1740-1;Aport;14
6BE0E150;27.09.2023;9651-35-0005;Aport;1
6EE5E33D;27.09.2023;D23119751;777;1
ED1B771D;28.09.2023;1312B0000-02;Yam;1
4E596DC2;28.09.2023;266E5542-00;Yam;1
DC728BAE;28.09.2023;DK120/90;Yam;1
C684B729;28.09.2023;ED34A350;Utah;3
B912CA14;28.09.2023;2100-1020-00;Utah;2
4DDC6425;28.09.2023;4063-19972-01AB;Utah;4
C4D66CEC;28.09.2023;102-003-11;Utah;2
D2634826;28.09.2023;CH34817;Utah;1
1E6081AF;28.09.2023;MS24665-132;Utah;1
D591141A;28.09.2023;65C38494-1;Utah;1
7BDE28DC;28.09.2023;MC10-08-109;Utah;2
94956C27;28.09.2023;11-841193-4;Utah;1
99A0D5E9;28.09.2023;118736-12;Utah;1
0C8268E0;28.09.2023;16135-62;Utah;1
87795743;28.09.2023;16135-81;Utah;1
44E397EA;28.09.2023;185A1621-114;Utah;1
0681B93E;28.09.2023;2100002-01-104;Utah;1
ED96169A;28.09.2023;256A3741-1;Utah;1
43DE5BF6;28.09.2023;256A3745-1;Utah;1
57934E88;28.09.2023;335-264-801-0;Utah;1
CA03F99E;28.09.2023;35EN24-4;Utah;1
842BAC57;28.09.2023;65-2346-5;Utah;1
16DAF204;28.09.2023;65C27360-11;Utah;1
801BD05E;28.09.2023;69-47827-11;Utah;1
E9A7DBF6;28.09.2023;9651-35-0004;Utah;1
4625550E;28.09.2023;A3-1092;Utah;1
5C346234;28.09.2023;AS1591-08-0360A;Utah;1
909FAB11;28.09.2023;90-10072-2;Utah;1
E59067CF;28.09.2023;WL102AMS3;Utah;1
448d3e22;28.09.2023;M30903871;Utah;1
CCDF23AC;28.09.2023;109486-6-1;Utah;1
1A1A96F8;28.09.2023;2-8041-1;Utah;1
BDF4A702;28.09.2023;3617750-1;Utah;4
A2A01BF8;28.09.2023;5-89355-87;Utah;2
D48FBBD9;28.09.2023;7121-19971-01AC;Utah;2
72841918;28.09.2023;720737-5;Utah;4
63A16D73;28.09.2023;735511A;Utah;2
CA9CEA31;28.09.2023;976J498-2;Utah;5
501E40C4;28.09.2023;HG2050AC07;Utah;1
A5F6ACBA;28.09.2023;07311P000-02;Utah;1
792400EA;28.09.2023;3888058-5;Utah;1
689B545B;28.09.2023;967-0212-002;Utah;1
02BA692D;28.09.2023;305766-4;Ura;30
DC08EBB0;28.09.2023;9043110-16;Ura;5
FC643822;28.09.2023;6773F010000;Ura;1
FC643822;28.09.2023;6773E010000;Ura;1
09C3178F;28.09.2023;C20105000-2;Ura;2
F21151E4;28.09.2023;7014664-902;Tupak;3
461A7DE8;28.09.2023;3215622-2;Tupak;1
88E710B6;28.09.2023;9024-15704-03;Smart;2
7187158C;28.09.2023;15-0712-12;Smart;1
D133DAF8;28.09.2023;5080-107;Siba;1
BFF842CD;28.09.2023;066-50029-1201;Siba;1
8058017C;28.09.2023;3291186-6;Siba;1
77C8A9D7;28.09.2023;HTE190001-2;Rock Star;2
DBE6E6C8;28.09.2023;8061-526;Rock Star;2
F3CB5B81;28.09.2023;8061-536;Rock Star;2
DBE6E6C8;28.09.2023;8061-526;Rock Star;2
DBE6E6C8;28.09.2023;8061-532;Rock Star;2
B71E32DD;28.09.2023;021121-12;RJ;1
04D9D937;28.09.2023;465020-03030316;CZ;20
BFC9BB29;28.09.2023;HG2030AC13;CZ;1
F0711E7B;28.09.2023;645172-2;Belka;1
E9114C09;28.09.2023;129666-3;Belka;2
E9114C09;28.09.2023;129666-2;Belka;2
887A2C78;28.09.2023;129694-2;Belka;1
A7F112C8;28.09.2023;E21330001-1;Aport;5
32E2EF14;28.09.2023;721400-3;Aport;2
1A0580E2;28.09.2023;143A8335-2;Aport;3
B297A196;28.09.2023;45380053;Aport;12
00E6F522;28.09.2023;P4-01-0021;ALR;7
00E6F522;28.09.2023;P4-01-0021;ALR;7
00E6F522;28.09.2023;P4-01-0021;ALR;7
99FC9274;28.09.2023;336-024-708-0;777;1
A75F7C4A;28.09.2023;TAAI2-998112-03;777;1
A75F7C4A;28.09.2023;TAAI2-998112-03;777;1
6EE5E33D;28.09.2023;D23119751;777;1
8BCD1CA3;29.09.2023;849589;Win;1
BB2EC9D9;29.09.2023;2313M348-4;Win;1
A2A01BF8;29.09.2023;5-89355-87;Win;1
825C3857;29.09.2023;141A4800-2;Win;1
E0DF275F;29.09.2023;473925;Win;1
C8E7389C;29.09.2023;C20626200;Utah;5
AB976123;29.09.2023;3202222-1;Utah;5
2EFE0F60;29.09.2023;066-50008-0406;Utah;2
A73936E4;29.09.2023;160564-2;Utah;1
16DAF204;29.09.2023;65C27360-11;Utah;5
2DB2B893;29.09.2023;E709-01-100;Utah;2
2DBE7A17;29.09.2023;3215618-4;Utah;1
1E6081AF;29.09.2023;MS24665-132;Utah;1
1E43A3A8;29.09.2023;82C10020-1;Utah;2
62ACF486;29.09.2023;3810056-109;Utah;3
FBC3EE93;29.09.2023;251A4510-11;Utah;3
909FAB11;29.09.2023;90-10072-2;Utah;1
A2A01BF8;29.09.2023;5-89355-87;Utah;2
D48FBBD9;29.09.2023;7121-19971-01AC;Utah;2
792400EA;29.09.2023;3888058-5;Utah;1
689B545B;29.09.2023;967-0212-002;Utah;1
3EE3C897;29.09.2023;30973-262;Ura;1
1175C3ED;29.09.2023;2100140-010;Tupak-T;1
7630B26A;29.09.2023;1023100-7;Tupak-T;1
BBC1246B;29.09.2023;MS17976-2;Tupak-T;2
35602B4E;29.09.2023;60592-201;Smart;1
B8F6E933;29.09.2023;2030157-102;Smart;1
82470F7A;29.09.2023;4082260-939;Siba;1
5070898C;29.09.2023;2758;Rock Star;4
A4C08BEC;29.09.2023;WE3881767-1;Rock Star;90
042B69E2;29.09.2023;9105A0005-01;RJ;1
536BD2AA;29.09.2023;MS24665-302;Nor;8
0C815F5B;29.09.2023;MS24665-155;Nor;8
0D2B7CAD;29.09.2023;E28180-20-0006;MambaJet;2
1A0228EE;29.09.2023;940-0351-001;Ishak;1
4CEFC6E8;29.09.2023;541674-4;Ishak;1
8BCD1CA3;29.09.2023;849589;Ishak;1
E8BF690F;29.09.2023;176200-01-01;Ishak;1
A1895246;29.09.2023;3214446-4;Ishak;1
7AFF4D4D;29.09.2023;107484-7;Ishak;1
00CC728F;29.09.2023;3289562-6;Ishak;1
485B4AB7;29.09.2023;3505945-12;Ishak;1
82953483;29.09.2023;3505945-11;Ishak;1
82953483;29.09.2023;3505945-9;Ishak;1
82953483;29.09.2023;3505945-10;Ishak;1
82953483;29.09.2023;3505945-10;Ishak;1
82953483;29.09.2023;3505945-10;Ishak;1
536BD2AA;29.09.2023;MS24665-302;CZ;8
0C815F5B;29.09.2023;MS24665-155;CZ;8
23d026dd;29.09.2023;4395153Y00;AvSer;3
57C3D52F;29.09.2023;8891-49;Aport;2
E154E3D6;29.09.2023;FV-053010B10B;Aport;6
6E9D55AF;29.09.2023;D2157116200000;Aport;2
7B925ED1;29.09.2023;D2557022200000;Aport;1
6E9D55AF;29.09.2023;D2157116200000;Aport;1
220A53EC;29.09.2023;9059110-1;Aport;1
5DFD803A;29.09.2023;45-0351-2;Aport;1
12C4BD9B;29.09.2023;D717-02-030;Aport;1
8BDA2A5B;29.09.2023;SC4L500301-5;Aport;2
8BCD1CA3;29.09.2023;849589;Aport;15
9C449831;29.09.2023;7260-77;Aport;10
96F73445;29.09.2023;MS3367-6-9;777;300
F4F5231E;30.09.2023;071-01503-2601;Win;1
8058017C;30.09.2023;3291186-6;Siba;1
8058017C;30.09.2023;3291186-6;Siba;1
8058017C;30.09.2023;3291186-7;Siba;1
166B23C0;30.09.2023;327155-3;Rock Star;1
B3E206B2;30.09.2023;285T0855-5;Nor;1
C6BDE16A;30.09.2023;107492-6;Nor;1
C6BDE16A;30.09.2023;107492-6;Nor;1
C6BDE16A;30.09.2023;107492-6;Nor;1
